name,lat,lng,sector_label
Salisbury University,38.345447,-75.605705,Public
Salish Kootenai College,47.598592,-114.111635,Private
Salus University,40.085816,-75.128089,Private
Salve Regina University,41.471445,-71.301125,Private
Sam Houston State University,30.714738,-95.546205,Public
Samford University,33.464128,-86.791799,Private
Samuel Merritt University,37.82029,-122.266331,Private
San Diego Christian College,32.842404,-116.978112,Private
San Diego Mesa College,32.803825,-117.169165,Public
San Diego State University,32.77525,-117.071228,Public
San Francisco Art Institute,37.803575,-122.417,Private
San Francisco Conservatory of Music,37.775322,-122.420143,Private
San Francisco State University,37.721345,-122.477905,Public
San Francisco Theological Seminary,37.969594,-122.564302,Private
San Ignacio College,25.81276,-80.365591,For-Profit
San Joaquin College of Law,36.823978,-119.6978,Private
San Jose State University,37.336569,-121.880621,Public
Sanford Burnham Prebys Medical Discovery Institute,32.900034,-117.241769,Private
Sanford-Brown College-Brooklyn Center,45.06477,-93.305481,For-Profit
Sanford-Brown College-Chicago,41.882044,-87.627626,For-Profit
Sanford-Brown College-Las Vegas,36.022328,-115.096605,For-Profit
Sanford-Brown College-Mendota Heights,44.86486,-93.163872,For-Profit
Sanford-Brown College-Online,28.02103,-82.520771,For-Profit
Sanford-Brown College-Orlando,28.470892,-81.402253,For-Profit
Sanford-Brown College-San Antonio,29.518459,-98.557972,For-Profit
Sanford-Brown College-Seattle,47.450291,-122.255062,For-Profit
Sanford-Brown College-Tampa,27.953202,-82.504615,For-Profit
Santa Ana College,33.759203,-117.888384,Public
Santa Barbara Business College-Bakersfield,35.359544,-119.061264,For-Profit
Santa Barbara Business College-Santa Maria,34.937806,-120.433296,For-Profit
Santa Barbara Business College-Ventura,34.257884,-119.226434,For-Profit
Santa Clara University,37.352706,-121.938189,Private
Santa Fe College,29.680698,-82.433958,Public
Santa Fe University of Art and Design,35.658664,-105.976796,For-Profit
Santa Monica College,34.018968,-118.470431,Public
Sarah Lawrence College,40.934147,-73.84381,Private
Savannah College of Art and Design,32.072963,-81.093849,Private
Savannah Law School,32.06917,-81.093941,For-Profit
Savannah State University,32.024781,-81.063377,Public
Saybrook University,37.80446,-122.272391,Private
Schiller International University,27.893935,-82.757492,For-Profit
School of the Art Institute of Chicago,41.879646,-87.621411,Private
School of the Museum of Fine Arts at Tufts University,42.338505,-71.096556,Private
School of Visual Arts,40.738742,-73.98224,For-Profit
Schoolcraft College,42.419279,-83.430958,Public
Schreiner University,30.03108,-99.131076,Private
Scripps College,34.103655,-117.711336,Private
Seattle Central College,47.616675,-122.321472,Public
Seattle Film Institute,47.64894,-122.377121,For-Profit
Seattle Institute of Oriental Medicine,47.678029,-122.323444,For-Profit
Seattle Pacific University,47.649338,-122.362923,Private
Seattle University,47.610138,-122.3197,Private
Selma University,32.420358,-87.033826,Private
Seminole State College of Florida,28.74475,-81.305606,Public
Sentara College of Health Sciences,36.777001,-76.242722,Private
Seton Hall University,40.742859,-74.248753,Private
Seton Hill University,40.308623,-79.556228,Private
Sewanee-The University of the South,35.20443,-85.917772,Private
Sh'or Yoshuv Rabbinical College,40.605336,-73.740366,Private
Shasta Bible College and Graduate School,40.564208,-122.315742,Private
Shasta College,40.625731,-122.317982,Public
Shaw University,35.771181,-78.637693,Private
Shawnee State University,38.730909,-82.995357,Public
Shenandoah University,39.166058,-78.158376,Private
Shepherd University,39.434319,-77.804844,Public
Shepherd University,34.11673,-118.248521,Private
Shepherds Theological Seminary,35.744334,-78.742623,Private
Sherman College of Straight Chiropractic,35.014125,-81.986044,Private
Shiloh University,41.459135,-91.705724,Private
Shimer College,41.83217,-87.62713,Private
Shippensburg University of Pennsylvania,40.057405,-77.5229,Public
Shorter University,34.257543,-85.196529,Private
Shorter University-College of Adult & Professional Programs,33.92788,-84.482166,Private
Siena College,42.717602,-73.7526,Private
Siena Heights University,41.905952,-84.015144,Private
Sierra Nevada College,39.24586,-119.939523,Private
Silver Lake College of the Holy Family,44.071038,-87.742961,Private
Simmons College,42.3393,-71.099967,Private
Simmons College of Kentucky,38.239519,-85.764811,Private
Simpson College,41.365503,-93.563471,Private
Simpson University,40.61331,-122.333048,Private
Sinte Gleska University,43.298878,-100.622549,Private
Sioux Falls Seminary,43.525446,-96.735896,Private
SIT Graduate Institute,42.891035,-72.56738,Private
Sitting Bull College,46.085288,-100.674735,Public
Skagit Valley College,48.437235,-122.310199,Public
Skidmore College,43.097035,-73.785335,Private
Skyline College,37.630543,-122.465978,Public
Skyline College-Roanoke,37.319719,-79.959442,For-Profit
Slippery Rock University of Pennsylvania,41.062719,-80.045965,Public
Smith College,42.318111,-72.638097,Private
Snow College,39.361112,-111.581543,Public
Sofia University,37.430325,-122.10866,For-Profit
Sojourner-Douglass College,39.296333,-76.598191,Private
Soka University of America,33.554546,-117.735344,Private
Sonoma State University,38.341023,-122.673261,Public
Sotheby's Institute of Art-NY,40.756988,-73.972232,For-Profit
South Baylo University,33.847936,-117.958663,Private
South Carolina State University,33.497439,-80.851185,Public
South College,35.96163,-83.974783,For-Profit
South College-Asheville,35.55373,-82.518811,For-Profit
South Dakota School of Mines and Technology,44.075439,-103.205753,Public
South Dakota State University,44.317485,-96.782139,Public
South Florida Bible College and Theological Seminary,26.30377,-80.092541,Private
South Florida State College,27.569553,-81.508387,Public
South Georgia State College,31.495903,-82.855231,Public
South Seattle College,47.5475,-122.352672,Public
South Texas College,26.217591,-98.253634,Public
South Texas College of Law Houston,29.753391,-95.364882,Private
South University-Accelerated Graduate Programs,33.936076,-84.355279,For-Profit
South University-Austin,30.479474,-97.689972,For-Profit
South University-Cleveland,41.43124,-81.496351,For-Profit
South University-Columbia,34.098042,-80.961839,For-Profit
South University-High Point,36.040441,-79.963547,For-Profit
South University-Montgomery,32.342684,-86.216488,For-Profit
South University-Novi,42.495506,-83.457358,For-Profit
South University-Savannah,31.999571,-81.105435,For-Profit
South University-Tampa,27.982269,-82.500357,For-Profit
South University-The Art Institute of Dallas,32.871014,-96.76783,For-Profit
South University-The Art Institute of Fort Worth,32.73479,-97.438311,For-Profit
South University-West Palm Beach,26.69165,-80.19969,For-Profit
South University–Richmond,37.64676,-77.59915,For-Profit
South University–Savannah Online,31.9995,-81.105431,For-Profit
South University–Virginia Beach,36.8336,-76.124288,For-Profit
Southeast Missouri Hospital College of Nursing and Health Sciences,37.302453,-89.54587,Private
Southeast Missouri State University,37.31575,-89.529119,Public
Southeastern Baptist College,31.748512,-89.149373,Private
Southeastern Baptist Theological Seminary,35.981858,-78.513755,Private
Southeastern Bible College,33.378935,-86.749045,Private
Southeastern Louisiana University,30.514652,-90.468676,Public
Southeastern Oklahoma State University,34.006808,-96.376864,Public
Southeastern University,28.031864,-81.918997,Private
Southern Adventist University,35.049136,-85.050878,Private
Southern Arkansas University Main Campus,33.291195,-93.235087,Public
Southern California Institute of Architecture,34.04365,-118.232703,Private
Southern California Institute of Technology,33.8381,-117.950661,For-Profit
Southern California Seminary,32.803259,-116.900531,Private
Southern California University of Health Sciences,33.924638,-117.985447,Private
Southern California University SOMA,34.06125,-118.300056,For-Profit
Southern College of Optometry,35.138252,-90.019856,Private
Southern Connecticut State University,41.331852,-72.948806,Public
Southern Illinois University-Carbondale,37.714193,-89.217273,Public
Southern Illinois University-Edwardsville,38.793949,-89.997779,Public
Southern Methodist University,32.845254,-96.784855,Private
Southern Nazarene University,35.513295,-97.629504,Private
Southern New Hampshire University,43.039892,-71.453938,Private
Southern Oregon University,42.186467,-122.694034,Public
Southern Technical College,26.595795,-81.877223,For-Profit
Southern University and A & M College,30.524558,-91.190105,Public
Southern University at New Orleans,30.02669,-90.044379,Public
Southern University Law Center,30.523898,-91.194417,Public
Southern Utah University,37.674617,-113.070146,Public
Southern Vermont College,42.867031,-73.21866,Private
Southern Virginia University,37.740368,-79.35037,Private
Southern Wesleyan University,34.728068,-82.761586,Private
Southwest Acupuncture College-Boulder,40.069443,-105.199471,For-Profit
Southwest Acupuncture College-Santa Fe,35.661847,-105.949973,For-Profit
Southwest Baptist University,37.601603,-93.410451,Private
Southwest College of Naturopathic Medicine & Health Sciences,33.408742,-111.894935,Private
Southwest Minnesota State University,44.455023,-95.75983,Public
Southwest University at El Paso,31.788352,-106.413168,For-Profit
Southwest University of Visual Arts-Albuquerque,35.088818,-106.589352,For-Profit
Southwest University of Visual Arts-Tucson,32.252384,-110.927321,For-Profit
Southwestern Adventist University,32.397136,-97.328511,Private
Southwestern Assemblies of God University,32.405477,-96.85315,Private
Southwestern Christian College,32.735778,-96.286747,Private
Southwestern Christian University,35.513596,-97.639411,Private
Southwestern College,37.2493,-96.9783,Private
Southwestern College,35.636241,-106.052585,Private
Southwestern Law School,34.061558,-118.288375,Private
Southwestern Oklahoma State University,35.534609,-98.707964,Public
Southwestern University,30.635194,-97.664637,Private
Spalding University,38.24155,-85.758851,Private
Spartan College of Aeronautics and Technology,36.178011,-95.879012,For-Profit
Spelman College,33.745279,-84.411527,Private
Spencerian College-Louisville,38.17609,-85.821198,For-Profit
Spertus College,41.872741,-87.624634,Private
Spokane Falls Community College,47.676741,-117.463538,Public
Spring Arbor University,42.206233,-84.551918,Private
Spring Hill College,30.694751,-88.138199,Private
Springfield College,42.101576,-72.556751,Private
Springfield College-School of Professional and Continuing Studies,42.1022,-72.556647,Private
St Andrews University,34.74563,-79.478567,Private
St Bernard's School of Theology and Ministry,43.102185,-77.526326,Private
St Bonaventure University,42.080191,-78.481107,Private
St Catherine University,44.924542,-93.181925,Private
St Francis College,40.693076,-73.991653,Private
St John's Seminary,34.244034,-119.001395,Private
St John's University-New York,40.722523,-73.796104,Private
St Lawrence University,44.589879,-75.161343,Private
St Louis College of Health Careers-Fenton,38.544635,-90.470904,For-Profit
St Louis College of Pharmacy,38.637165,-90.260357,Private
St Luke's College,42.517806,-96.404922,Private
St Mary's College of Maryland,38.188615,-76.425706,Public
St Olaf College,44.462884,-93.183633,Private
St Petersburg College,27.90242,-82.717331,Public
St Thomas University,25.920915,-80.256265,Private
St Vincent's College,41.201198,-73.201106,Private
St. Gregory's University,35.367606,-96.954245,Private
St. John's College,38.981513,-76.491397,Private
St. John's College,35.666974,-105.912478,Private
St. John's College-Department of Nursing,39.807318,-89.645795,Private
St. Joseph's College-New York,40.690485,-73.968037,Private
St. Mary's University,29.451793,-98.564307,Private
St. Thomas Aquinas College,41.041126,-73.934182,Private
Stanbridge College,33.678879,-117.857636,For-Profit
Stanford University,37.429532,-122.164434,Private
Starr King School for the Ministry,37.876939,-122.261778,Private
State College of Florida-Manatee-Sarasota,27.436066,-82.591739,Public
State University of New York at New Paltz,41.737205,-74.088727,Public
Stephen F Austin State University,31.621056,-94.64908,Public
Stephens College,38.950631,-92.322997,Private
Sterling College,38.219783,-98.209966,Private
Sterling College,44.65225,-72.382372,Private
